CODE,YEAR,MONTH,LOCATION,,LIVESTOCK STOLEN,TOTAL DEATHS,POLICE DEATHS,LOCALS DEATH,SUSPECTED BANDITS,TOTAL INJURY,POLICE INJURY,LOCALS INJURY,BANDITS INJURED,NUMBER OF PEOPLE DISPLACED,NUMBER OF PEOPLE ABDUCTED,OTHER CRIMES,OTHER CRIMES,OTHER CRIMES,TYPE OF WEAPON,SPECIFICS OF WEAPON,NUMBER OF WEAPONS,AMMUNITION,TYPE,FACILITIES ATTACKED,WEB LINK,NEWSPAPER NAME,comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
You MUST indicate the code of the word document you are using,indicate the YEAR of the incident,"either JAN, FEB, APR, MAY, JUN, JUL, AUG, SEPT, OCT, NOV, DEC",NAME of Place (If possible indicate name of Sub county),NUMBER ATTACKING BANDITS,Indicate the No. of cattle stolen. If none stolen indicate UNKNOWN,Total Number of Deaths (Police + Locals + Suspected Bandits),Number of Police  deaths,Number of Locals deaths,Number of Suspected Bandits Killed,Total Number of Injuries (Police + Locals + Suspected Bandits),Number of Police injured,Number of Locals Injured,Number of bandits injured,NUMBER OF PEOPLE DISPLACED,NUMBER OF PEOPLE ABDUCTED,"Indicate if there was another crime (arson, kidnapping, rape, theft of car, etc)","if there is more than one other crime indicate if there was another crime (arson, kidnapping, rape, theft of car, etc)","if there is more than one other crime indicate if there was another crime (arson, kidnapping, rape, theft of car, etc)","indicate what type of weapon this is (FIREARMS, BOW & ARROW, MACHETE)",indicate more details a about this weapon,indicate the Number of weapons,If this is a FIREARM is there amunition,"What is the type of ammunition (BULLETS, GRENADE)","Indicate if a facility has been attacked (SCHOOL, HOSPITAL, POLICE STATION, GOVERNMENT OFFICE) - IF THERE IS MORE THAN ONE FACILITY SEPARATE THEM WITH SEMI COLON (;)",Indicate the weblink this is from,INDICATE THE MEDIA HOUSE THAT PUBLISHED,ADD ANY COMMENTS YOU MAY HAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N251,2022,MAY,ELGEYO MARAKWET,,Unknown,2,0,2,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/rift-valley/2022-05-25-disrupted-kerio-voting-feared-as-two-killed-by-bandits-in-volatile-valley/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N252,2022,MAY,BARINGO;Baringo south ,,500,4,0,4,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/2022-05-18-bandity-deaths-hit-20-this-year-baringo-begs-for-help/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N253,2022,MAY,TURKANA;Kainuk,8,Unknown,0,0,0,0,4,0,4,0,0,0,ROBBED PASSENGERS,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/2022-05-02-four-injured-after-gunmen-spray-bullets-on-matatu-in-lodwar/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N254,2022,APRIL,BARINGO;Baringo north ,,89,4,0,4,0,1,0,1,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2022-04-28-three-killed-one-injured-in-baringo-banditry-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N255,2022,APRIL,,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/news/2022-04-28-three-killed-one-injured-in-fresh-bandit-attacks/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N256,2022,APRIL,ISIOLO,100,25,20,0,20,0,2,0,2,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/north-eastern/2022-04-25-five-killed-two-injured-in-separate-isiolo-attacks/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N257,2022,APRIL,MARSABIT ,,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/eastern/2022-04-20-man-shot-in-marsabit-gun-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N258,2022,APRIL,MERU:ISIOLO,,,5,0,5,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/north-eastern/2022-04-20-five-people-killed-in-bandit-attack-in-tigania/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N259,2022,APRIL,,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/counties/north-eastern/2022-04-19-bandits-kill-five-people-at-tigania-on-meru-isiolo-border/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N260,2022,APRIL,MERU;Tigania,,Uknown,17,1,16,0,1,1,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/eastern/2022-04-05-police-officer-shot-dead-by-bandits-in-tigania/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N261,2022,MARCH ,MARSABIT,,Unknown,2,0,2,0,5,0,5,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/north-eastern/2022-03-23-two-killed-five-wounded-in-marsabit-gun-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N262,2022,MARCH ,TURKANA,,Unknown,0,0,0,0,3,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2022-03-18-three-injured-after-gunmen-attack-on-lodwar-kitale-road/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N263,2022,MARCH ,,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/news/2022-03-18-three-injured-as-gunmen-spray-bullets-at-two-psvs-in-lodwar/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N264,2022,MARCH ,SAMBURU,,Unknown,1,1,0,0,1,1,0,0,0,0,STOLEN AMMO,0,0,FIREARM,G3,4,YES,200 BULLETS,0,https://www.the-star.co.ke/news/2022-03-16-samburu-shooters-kill-cop-steal-four-rifles-and-200-bullets/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N265,2022,MARCH ,BARINGO,1,Unknown,1,1,0,0,3,3,0,0,0,0,0,0,0,FIREARM,G3,1,YES,60 BULLETS,0,https://www.the-star.co.ke/counties/2022-03-13-baringo-politicians-suspend-campaigns-over-bandit-attacks/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N266,2022,MARCH ,BARINGO,,Unknown,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/news/2022-03-12-senior-gsu-officer-shot-dead-3-injured-in-ambush-in-baringo/,THE STAR,SIMILAR ARTICLE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N267,2022,MARCH ,BARINGO;Baringo south,,Unknown,1,0,1,0,13,0,13,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2022-03-07-kcpe-exams-disrupted-in-baringo-after-banditry-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N268,2022,MARCH ,BARINGO;Muchongoi,,Unknown,4,0,4,0,2,0,2,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2022-03-05-four-people-killed-in-baringo-banditry-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N269,2022,MARCH ,TURKANA,,4000,8,0,8,0,2,0,2,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/rift-valley/2022-03-02-drought-fuels-banditry-on-kenya-s-sudan-border/,THE STAR,AGGREGATED NUMBERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N270,2022,FEBRUARY,ELGEYO MARAKWET,,Unknown,8,0,8,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/rift-valley/2022-02-27-eight-people-killed-in-elgeyo-marakwet/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N271,2022,FEBRUARY,BARINGO; Baringo south,,Unknown,3,0,3,0,0,0,0,0,0,0,0,0,0,BOWS AND ARROWS,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2022-02-24-banditry-victims-recount-terror-beg-for-salvation/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N272,2022,FEBRUARY,ELGEYO MARAKWET,,Unknown,1,0,1,0,15,0,15,0,0,0,0,0,SCHOOL BUSES ATTACKED,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/rift-valley/2022-02-22-we-will-wipe-out-kerio-valley-gangs--regional-official/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N273,2022,FEBRUARY,ELGEYO MARAKWET,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/news/2022-02-22-fida-faults-state-for-kerio-valley-banditry-attacks/,THE STAR,SIMILAR ARTICLE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N274,2022,FEBRUARY,ELGEYO MARAKWET;Kerio Valley,,Unknown,4,0,4,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/print/news-page-one/2022-02-21-kerio-crisis-meeting-as-teacher-among-four-shot-dead/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N275,2022,FEBRUARY,ELGEYO MARAKWET ,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/news/2022-02-21-bandits-shoot-teacher-dead-two-days-after-attack-on-students-in-kerio-valley/,THE STAR,SIMILAR ARTICLE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N276,2022,FEBRUARY,ELGEYO MARAKWET ,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/print/news-page-one/2022-02-20-12-students-two-teachers-still-hospitalised-after-bandit-attack/,THE STAR,SIMILAR ARTICLE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N277,2022,FEBRUARY,ELGEYO MARAKWET ,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/opinion/leader/2022-02-19-deal-ruthlessly-with-schools-violating-rules/,THE STAR,SIMILAR ARTICLE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N278,2022,FEBRUARY,ELGEYO MARAKWET ,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/news/2022-02-18-elgeyo-marakwet-school-bus-attack-could-have-been-avoided-police/,THE STAR,SIMILAR ARTICLE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N279,2022,FEBRUARY,ELGEYO MARAKWET ,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/news/2022-02-18-one-dead-13-students-injured-as-bandits-attack-school-buses-in-elgeyo-marakwet/,THE STAR,SIMILAR ARTICLE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N280,2022,FEBRUARY,ELGEYO MARAKWET ,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2022-02-16-bandits-kill-herder-steal-341-animals-as-baringo-violence-worsens/,THE STAR,SIMILAR ARTICLE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N281,2022,FEBRUARY,TURKANA,,1000,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,https://www.the-star.co.ke/counties/rift-valley/2022-02-09-food-for-victims-of-bandit-attacks-in-turkana/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N282,2022,FEBRUARY,LAIKIPIA,,Unknown,1,1,0,0,1,1,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2022-02-09-policeman-killed-another-injured-in-laikipia-gun-attack-on-camp/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N283,2022,JANUARY,BARINGO,,242,3,0,3,0,0,0,0,0,2000,0,0,0,0,FIREARM,0,6000,YES,BULLETS,0,https://www.the-star.co.ke/counties/2022-01-23-over-2000-pupils-stranded-as-baringo-schools-remain-closed/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N284,2022,JANUARY,BARINGO;Baringo South,,48,1,0,1,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2022-01-12-bandits-raid-baringo-north-village-steal-242-goats-in-fresh-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N285,2022,JANUARY,MERU;Tigania,,Unknown,7,0,7,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/eastern/2022-01-12-meru-leaders-condemn-killings-that-left-seven-dead/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N286,2022,JANUARY,BARINGO;Baringo north ,,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/2022-01-11-tension-high-in-baringo-north-after-bandits-kill-old-man/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N287,2022,JANUARY,WEST POKOT:ELGEYO MARAKWET,,Unknown,4,0,4,0,3,0,3,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/rift-valley/2022-01-07-pokot-marakwet-border-schools-remain-closed-as-cattle-rustling-persists/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N288,2022,JANUARY,ELGEYO MARKWET;Kerio Valley ,,Unknown,0,0,0,0,3,0,3,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2022-01-06-seven-people-killed-by-bandits-in-tigania-east/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N289,2022,JANUARY,LAMU,,,,,,,,,,,,,,,,FIREARM,,,,,,https://www.the-star.co.ke/counties/rift-valley/2022-01-05-herder-2-pupils-shot-injured-in-banditry-attack-in-kerio-valley/,THE STAR,NOT CATTLE RUSTLERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N290,2022,JANUARY,SAMBURU,,Unknown,1,1,0,0,0,0,0,0,0,0,0,TORCHED HOUSES,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2022-01-04-backup-team-sent-to-mpeketoni-after-killing-of-six-people2/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N291,2022,JANUARY,SAMBURU,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2022-01-04-officer-killed-in-raid-on-police-station-in-samburu/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N292,2022,JANUARY,WEST POKOT,5,14,0,0,0,0,2,0,2,0,0,0,0,0,0,FIREARM,0,5,YES,BULLETS,0,https://www.the-star.co.ke/counties/rift-valley/2022-01-04-samburu-suspected-bandits-raid-police-station-kill-officer/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N293,2021,DECEMBER,WEST POKOT ,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2021-12-15-suspected-bandits-injure-two-steal-goats-in-west-pokot/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N294,2021,NOVEMBER,ELGEYO MARAKWET ,,Unknown,4,0,4,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2021-11-28-four-shot-dead-as-banditry-persists-in-kerio-valley/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N295,2021,MAY,MERU;Igembe Central,,25,2,0,2,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/eastern/2020-05-05-two-killed-25-cows-stolen-in-meru-bandit-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N296,2021,NOVEMBER,MARSABIT ,10,Unknown,6,0,6,0,11,0,11,0,0,0,0,0,0,FIREARM,AK47; G3 ; ,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2021-11-05-six-killed-in-marsabit-banditry-attack-buried-as-leaders-accuse-government-of-neglect/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N297,2021,NOVEMBER,MARSABIT,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/news/2021-11-06-i-faked-death-survivor-recounts-marsabit-bandit-attack-that-killed-six/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N298,2021,OCTOBER,LAIKIPIA ,3,32,3,0,0,0,1,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/counties/rift-valley/2021-10-11-three-men-fatally-shot-in-laikipia-bandit-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N299,2021,OCTOBER,LAIKIPIA,0,Unknown,0,0,0,0,3,3,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/print/news-page-ten/2021-10-08-three-laikipia-police-reservists-injured-in-bandit-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N300,2021,OCTOBER,LAIKIPIA,,Unknown,0,0,0,0,2,0,2,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2021-10-01-bandits-attack-two-national-police-reservist-guards/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N301,2021,SEPTEMBER,LAIKIPIA ,,Unknown,8,3,5,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2021-09-08-three-cops-among-eight-killed-in-laikipia-attacks-natembeya/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N302,2021,AUGUST,LAIKIPIA,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2021-08-16-four-cops-attacked-by-bandits-in-laikipia-still-hospitalised/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N303,2021,JUNE,ISIOLO,,Unknown,6,0,6,0,0,0,0,0,0,0,0,0,0,FIREARM,0,0,YES,BULLETS,0,https://www.the-star.co.ke/news/2021-06-21-child-among-six-killed-in-bandit-attack-in-isiolo/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N304,2021,JUNE,TURKANA,,Unknown,0,0,0,0,0,0,0,0,6000,0,0,0,0,FIREARM,0,53,YES,BULLETS,0,https://www.the-star.co.ke/counties/rift-valley/2021-06-11-bandit-attack-in-turkana-force-6000-residents-to-flee/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N305,2021,MAY,,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/news/2021-05-09-residents-flee-baringo-south-over-bandit-attacks/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N306,2021,APRIL,,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/counties/north-eastern/2021-04-12-five-killed-police-reservist-injured-in-isiolo-garissa-border-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N307,2021,JANUARY,,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/news/2021-01-20-six-bodies-recovered-as-hunt-for-bandits-heightened-in-baringo/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N308,2021,JANUARY,,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2021-01-19-border-dispute-guns-poverty-blamed-for-kapedo-clashes/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N309,2021,JANUARY,,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2021-01-18-cops-hunting-kapedo-bandits-who-killed-gsu-chief/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N310,2020,SEPTEMBER,,,,,,,,,,,,,,,,,FIREARM,,,YES,BULLETS,,https://www.the-star.co.ke/news/2020-09-10-five-killed-in-first-kerio-valley-bandit-attack-in-two-years/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N311,2020,SEPTEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2020-09-01-herder-shot-40-goats-stolen-in-baringo-bandit-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N312,2020,JULY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2020-07-16-std-8-pupil-attacked-by-bandits-in-baringo-dies/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N313,2020,JULY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2020-07-15-baringo-bandit-attack-death-toll-hits-seven/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N314,2020,JUNE,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/eastern/2020-06-24-students-bear-brunt-of-marsabits-bloody-feuds/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N315,2020,MAY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/eastern/2020-05-05-two-killed-25-cows-stolen-in-meru-bandit-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N316,2018,NOVEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/north-eastern/2018-11-07-newly-married-woman-boy-killed-in-bandit-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N317,2018,NOVEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2018-11-06-newly-married-garissa-woman-10-year-old-boy-killed-in-bandit-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N318,2018,OCTOBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2018-10-22-two-killed-after-bandits-ambush-herders-in-kapedo/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N319,2018,FEBRUARY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2018-02-08-banditry-forces-10000-out-of-kerio-schools/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N320,2018,JANUARY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/opinion/leader/2018-01-12-disruption-of-learning-and-development-unacceptable/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
